name,description,logoid,update_mode,type,typespecs,dps_common_stock_prim_issue_fy,fundamental_currency_code,dps_common_stock_prim_issue_fq,dividends_yield_current,dividends_yield,dividend_payout_ratio_ttm,dps_common_stock_prim_issue_yoy_growth_fy,continuous_dividend_payout,continuous_dividend_growth
TCPC,BlackRock TCP Capital Corp.,blackrock,streaming,stock,common,1.34,USD,0.34,16.1137,11.848342,-274.58106198,9.83606557,12,2
TCRT,"Alaunos Therapeutics, Inc.",alaunos-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TCRX,"TScan Therapeutics, Inc.",tscan-therapeutics-inc,streaming,stock,common,,USD,0,0,,0,,0,0
TCX,Tucows Inc.,tucows,streaming,stock,common,0,USD,0,0,,0,,0,0
TDAC,Translational Development Acquisition Corp.,,streaming,stock,common,,USD,,0,,,,0,0
TDC,Teradata Corporation,teradata,streaming,stock,common,0,USD,0,0,,0,,0,0
TDG,Transdigm Group Inc.,transdigm-group,streaming,stock,common,0,USD,0,0,0,0,,0,0
TDOC,"Teladoc Health, Inc.",teladoc-health,streaming,stock,common,0,USD,0,0,,0,,0,0
TDS,"Telephone and Data Systems, Inc.",telephone-and-data-systems,streaming,stock,common,0.31,USD,0.04,0.858726,0.44321328,-36.69507576,-58.10810811,20,0
TDUP,ThredUp Inc.,thredup,streaming,stock,common,0,USD,0,0,,0,,0,0
TDW,Tidewater Inc.,tidewater,streaming,stock,common,0,USD,0,0,,0,,0,0
TDY,Teledyne Technologies Incorporated,teledyne-technologies,streaming,stock,common,0,USD,0,0,,0,,0,0
TEAM,Atlassian Corporation,atlassian,streaming,stock,common,0,USD,0,0,,0,,0,0
TECH,Bio-Techne Corp,bio-techne,streaming,stock,common,0.32,USD,0.08,0.518219,0.51821864,32.52363045,0,16,0
TECK,Teck Resources Ltd,teck-resources,streaming,stock,common,0.34745,USD,0.0868625,0.858811,0.8588114,78.02746567,-7.89927104,15,0
TECX,"Tectonic Therapeutic, Inc.",tectonic-therapeutic,streaming,stock,common,0,USD,0,0,,0,,0,0
TEL,TE Connectivity plc,te-connectivity,streaming,stock,common,2.48,USD,0.65,1.68798,1.6879829,40.54528621,7.82608696,18,15
TELA,"TELA Bio, Inc.",tela-bio,streaming,stock,common,0,USD,0,0,,0,,0,0
TELO,"Telomir Pharmaceuticals, Inc.",telomir-pharmaceuticals,streaming,stock,common,0,USD,0,0,,0,,0,0
TEM,"Tempus AI, Inc.",tempus-ai,streaming,stock,common,0,USD,0,0,,0,,0,0
TEN,Tsakos Energy Navigation Ltd,tsakos-energy-navigation,streaming,stock,common,0.6,USD,0,9.43396,11.320755,16.42755448,140,20,2
TENB,"Tenable Holdings, Inc.",tenable-holdings,streaming,stock,common,0,USD,0,0,,0,,0,0
TENX,"Tenax Therapeutics, Inc.",tenax-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TER,"Teradyne, Inc.",teradyne,streaming,stock,common,0.48,USD,0.12,0.43692,0.4369197,14.46698213,9.09090909,11,1
TERN,"Terns Pharmaceuticals, Inc.",terns-pharmaceuticals,streaming,stock,common,0,USD,0,0,,0,,0,0
TEX,Terex Corporation,terex,streaming,stock,common,0.68,USD,0.17,1.67076,1.6707616,13.73210283,6.25,12,4
TFC,Truist Financial Corporation,truist-financial,streaming,stock,common,2.08,USD,0.52,4.48759,4.487594,62.47559547,0,20,0
TFIN,"Triumph Financial, Inc.",triumph-bancorp,streaming,stock,common,0,USD,0,0,,0,,0,0
TFSL,TFS Financial Corporation,tfs-financial-corporation,streaming,stock,common,1.13,USD,0.2825,8.5671,8.567097,394.82879106,0,11,0
TFX,Teleflex Incorporated,teleflex,streaming,stock,common,1.36,USD,0.34,1.02448,1.0244821,95.31819456,0,20,0
TG,Tredegar Corporation,tredegar,streaming,stock,common,0.26,USD,0,0,,0,-48,20,0
TGI,"Triumph Group, Inc.",triumph-group,streaming,stock,common,0,USD,0,0,,0,,0,0
TGL,Treasure Global Inc.,treasure-global,streaming,stock,common,0,USD,0,0,,0,,0,0
TGLS,Tecnoglass Inc.,tecnoglass,streaming,stock,common,0.48,USD,0.15,0.651643,0.8145534,13.9843841,33.33333333,4,3
TGNA,TEGNA Inc,tegna,streaming,stock,common,0.48875,USD,0.125,2.68544,2.7472525,13.78507968,17.06586826,20,4
TGT,Target Corporation,target,streaming,stock,common,4.38,USD,1.12,3.58983,3.6059241,47.04835172,5.79710145,20,19
TGTX,"TG Therapeutics, Inc.",tg-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TH,Target Hospitality Corp.,target-hospitality,streaming,stock,common,0,USD,0,0,,0,,0,0
THAR,"Tharimmune, Inc.",tharimmune,streaming,stock,common,0,USD,0,0,,0,,0,0
THC,Tenet Healthcare Corporation,tenet-healthcare,streaming,stock,common,0,USD,0,0,,0,,0,0
THCH,TH International Limited,th-international-limited,streaming,stock,common,0,USD,0,0,,0,,0,0
THFF,First Financial Corporation Indiana,first-financial-indiana,streaming,stock,common,1.86,USD,0.51,3.59698,3.9450784,46.4802459,87.87878788,20,1
THG,Hanover Insurance Group Inc,hanover-insurance-group,streaming,stock,common,3.45,USD,0.9,2.0231,2.1110654,29.53210868,5.18292683,20,19
THO,"Thor Industries, Inc.",thor-industries,streaming,stock,common,1.92,USD,0.5,1.97203,2.012275,49.57579475,6.66666667,20,9
THR,"Thermon Group Holdings, Inc.",thermon,streaming,stock,common,0,USD,0,0,,0,,0,0
THRD,"Third Harmonic Bio, Inc.",third-harmonic-bio,streaming,stock,common,0,USD,0,0,,0,,0,0
THRM,Gentherm Inc,gentherm,streaming,stock,common,0,USD,0,0,,0,,0,0
THRY,"Thryv Holdings, Inc.",thryv,streaming,stock,common,0,USD,0,0,,0,,0,0
THS,"Treehouse Foods, Inc.",treehouse-foods,streaming,stock,common,0,USD,0,0,,0,,0,0
TIC,Acuren Corporation,acuren,streaming,stock,common,,USD,,0,,,,,
TIGO,Millicom International Cellular S.A.,millicom,streaming,stock,common,0,USD,0,3.80518,3.805175,0,,0,0
TIL,"Instil Bio, Inc.",instil-bio,streaming,stock,common,0,USD,0,0,,0,,0,0
TILE,"Interface, Inc.",interface,streaming,stock,common,0.04,USD,0.01,0.197726,0.19772615,2.71628412,0,18,0
TIPT,Tiptree Inc.,tiptree,streaming,stock,common,0.24,USD,0.06,1.06054,1.0605391,18.09818264,20,10,2
TIRX,TIAN RUIXIANG Holdings Ltd,tian-ruixiang-ltd,streaming,stock,common,0,USD,,0,,0,,0,0
TISI,"Team, Inc.",team,streaming,stock,common,0,USD,0,0,,0,,0,0
TITN,Titan Machinery Inc.,titan-machinery,streaming,stock,common,0,USD,0,0,,0,,0,0
TIVC,"Tivic Health Systems, Inc.",tivic-health-systems,streaming,stock,common,0,USD,0,0,,0,,0,0
TJX,"TJX Companies, Inc. (The)",tjx-cos,streaming,stock,common,1.5,USD,0.375,1.20231,1.2023084,35.21540087,12.78195489,20,4
TK,Teekay Corporation Ltd.,teekay-tankers-ltd,streaming,stock,common,0,USD,0,0,0,0,,0,0
TKNO,"Alpha Teknova, Inc.",alpha-teknova,streaming,stock,common,0,USD,0,0,,0,,0,0
TKO,"TKO Group Holdings, Inc.",tko,streaming,stock,common,0,USD,0,0,0.25225702,0,-100,0,0
TKR,Timken Company (The),timken,streaming,stock,common,1.35,USD,0.34,1.67901,1.6790124,27.08830788,3.84615385,20,11
TLF,"Tandy Leather Factory, Inc.",tandy-leather-factory,streaming,stock,common,0,USD,0,0,0,0,,0,0
TLN,Talen Energy Corporation,talen-energy,streaming,stock,common,0,USD,0,0,,0,,0,0
TLPH,"Talphera, Inc.",acelrx-pharmaceuticals,streaming,stock,common,0,USD,0,0,,0,,0,0
TLRY,"Tilray Brands, Inc.",tilray,streaming,stock,common,0,USD,0,0,,0,,0,0
TLS,Telos Corporation,telos,streaming,stock,common,0,USD,0,0,,0,,0,0
TLSA,Tiziana Life Sciences Ltd,tiziana-life-sciences,streaming,stock,common,,USD,,0,,,,0,0
TLSI,"TriSalus Life Sciences, Inc.",trisalus-life-sciences,streaming,stock,common,0,USD,0,0,,0,,0,0
TLYS,"Tilly's, Inc.",tillys,streaming,stock,common,0,USD,0,0,,0,,0,0
TMC,TMC the metals company Inc.,the-metals-company,streaming,stock,common,0,USD,0,0,,0,,0,0
TMCI,"Treace Medical Concepts, Inc.",treace-medical-concepts,streaming,stock,common,0,USD,0,0,,0,,0,0
TMDX,"TransMedics Group, Inc.",transmedics,streaming,stock,common,0,USD,0,0,,0,,0,0
TMHC,Taylor Morrison Home Corporation,taylor-morrison-home,streaming,stock,common,0,USD,0,0,,0,,0,0
TMO,Thermo Fisher Scientific Inc,thermo-fisher-scientific,streaming,stock,common,1.56,USD,0.39,0.294918,0.32516637,9.44138474,11.42857143,13,7
TMP,Tompkins Financial Corporation,tompkins-financial,streaming,stock,common,2.44,USD,0.62,3.57091,3.5999422,49.18264095,1.66666667,20,19
TMUS,"T-Mobile US, Inc.",t-mobile,streaming,stock,common,2.83,USD,0.88,1.13464,1.2199191,29.24701846,335.38461538,2,1
TNC,Tennant Company,tennant-company,streaming,stock,common,1.135,USD,0.295,1.32856,1.3632163,25.92981815,5.58139535,20,19
TNDM,"Tandem Diabetes Care, Inc.",tandem-diabetes-care,streaming,stock,common,0,USD,0,0,,0,,0,0
TNET,"TriNet Group, Inc.",trinet,streaming,stock,common,1,USD,0.25,1.35667,1.356668,29.40484592,,1,0
TNFA,"TNF Pharmaceuticals, Inc.",mymd-pharmaceuticals,streaming,stock,common,0,USD,0,0,,0,,0,0
TNGX,"Tango Therapeutics, Inc.",tango-therapeutics,streaming,stock,common,0,USD,,0,,0,,0,0
TNK,Teekay Tankers Ltd.,teekay-tankers-ltd,streaming,stock,common,1,USD,0.25,2.64971,2.6497085,8.83493687,33.33333333,2,1
TNL,Travel Leisure Co.,travel-leisure-co,streaming,stock,common,2,USD,0.5,3.58295,3.582945,37.05487827,11.11111111,18,3
TNMG,TNL Mediagene,tnl-mediagene,streaming,stock,common,,USD,,0,,0,,0,0
TNON,"Tenon Medical, Inc.",tenon-medical,streaming,stock,common,0,USD,0,0,,0,,0,0
TNXP,Tonix Pharmaceuticals Holding Corp.,tonix-pharmaceuticals,streaming,stock,common,0,USD,0,0,,0,,0,0
TNYA,"Tenaya Therapeutics, Inc.",tenaya-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TOI,"The Oncology Institute, Inc.",the-oncology-institute,streaming,stock,common,0,USD,0,0,,0,,0,0
TOL,"Toll Brothers, Inc.",toll-bros,streaming,stock,common,0.9,USD,0.23,0.824077,0.8240774,6.33011552,8.43373494,8,4
TOMZ,"TOMI Environmental Solutions, Inc.",tomi-environmental-solutions,streaming,stock,common,0,USD,0,0,,0,,0,0
TOON,"Kartoon Studios, Inc.",genius-brands,streaming,stock,common,0,USD,0,0,,0,,0,0
TOP,TOP Financial Group Limited,top-financial-limited,streaming,stock,common,0,USD,0,0,,0,,0,0
TOPP,Toppoint Holdings Inc.,,streaming,stock,common,,USD,,0,,,,0,0
TOPS,"TOP Ships, Inc.",top-ships,streaming,stock,common,0,USD,0,0,,0,,0,0
TORO,Toro Corp.,toro,streaming,stock,common,0,USD,0,0,,0,,0,0
TOST,"Toast, Inc.",toast,streaming,stock,common,0,USD,0,0,,0,,0,0
TOVX,"Theriva Biologics, Inc.",synthetic-biologics,streaming,stock,common,0,USD,0,0,,0,,0,0
TOWN,Towne Bank,townebank,streaming,stock,common,1,USD,0.25,2.7115,2.7114966,46.44250418,2.04081633,18,13
TOYO,"TOYO Co., Ltd",toyo-co-ltd,streaming,stock,common,,USD,0,0,,,,0,0
TPB,"Turning Point Brands, Inc.",turning-point-brands,streaming,stock,common,0.26,USD,0.07,0.398293,0.42674252,11.00352113,8.33333333,7,6
TPC,Tutor Perini Corporation,tutor-perini,streaming,stock,common,0,USD,0,0,,0,,0,0
TPCS,TechPrecision Corporation,techprecision,streaming,stock,common,0,USD,0,0,,0,,0,0
TPET,Trio Petroleum Corp.,trio-petroleum,streaming,stock,common,0,USD,0,0,,0,,0,0
TPG,TPG Inc.,tpg-partners,streaming,stock,common,1.65,USD,0.38,3.15446,3.1544595,-388.60103627,17.85714286,3,2
TPH,"Tri Pointe Homes, Inc.",tri-pointe,streaming,stock,common,0,USD,0,0,,0,,0,0
TPIC,"TPI Composites, Inc.",tpi-composites,streaming,stock,common,0,USD,0,0,,0,,0,0
TPL,Texas Pacific Land Corporation,texas-pacific-land-corporation,streaming,stock,common,5.1066655,USD,1.6,0.357622,0.44819498,25.891691,17.84621757,11,10
TPR,"Tapestry, Inc.",tapestry,streaming,stock,common,1.4,USD,0.35,1.63896,1.6389605,40.63742707,16.66666667,3,2
TPST,"Tempest Therapeutics, Inc.",tempest-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TPVG,TriplePoint Venture Growth BDC Corp.,triplepoint-venture-growth-bdc,streaming,stock,common,1.6,USD,0.3,17.3053,14.833127,710.56371388,10.34482759,10,2
TR,"Tootsie Roll Industries, Inc.",tootsie-roll-industries,streaming,stock,common,0.357379,USD,0.09,1.15321,1.1616651,29.35833402,2.99997118,20,11
TRAK,"ReposiTrak, Inc.",park-city,streaming,stock,common,0.0645,USD,0.01815,0.34445,0.3444501,21.9286872,7.5,2,1
TRAW,"Traws Pharma, Inc.",onconova-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TRC,Tejon Ranch Co,tejon-ranch-co,streaming,stock,common,0,USD,0,0,,0,,0,0
TRDA,"Entrada Therapeutics, Inc.",entrada-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TREE,"LendingTree, Inc.",lendingtree,streaming,stock,common,0,USD,0,0,,0,,0,0
TREX,"Trex Company, Inc.",trex-company,streaming,stock,common,0,USD,0,0,,0,,0,0
TRGP,"Targa Resources, Inc.",targa-resources,streaming,stock,common,2.75,USD,0.75,1.48721,1.48721,47.7961624,48.64864865,14,3
TRIN,Trinity Capital Inc.,trinity-capital,streaming,stock,common,2.04,USD,0.51,12.3188,12.318841,98.89470622,5.15463918,4,3
TRIP,"TripAdvisor, Inc.",tripadvisor,streaming,stock,common,0,USD,0,0,,0,,0,0
TRMB,Trimble Inc.,trimble,streaming,stock,common,0,USD,0,0,,0,,0,0
TRMK,Trustmark Corporation,trustmark,streaming,stock,common,0.92,USD,0.23,2.54168,2.6236675,-981.85699039,0,20,0
TRML,"Tourmaline Bio, Inc.",tourmaline-bio,streaming,stock,common,15.118,USD,0,0,,0,,1,0
TRN,"Trinity Industries, Inc.",trinity-industries,streaming,stock,common,1.14,USD,0.3,3.66677,3.8597622,69.25460179,7.54716981,20,14
TRNR,Interactive Strength Inc.,interactive-strength,streaming,stock,common,0,USD,0,0,,0,,0,0
TRNS,"Transcat, Inc.",transcat,streaming,stock,common,0,USD,0,0,,0,,0,0
TROO,"TROOPS, Inc.",troops,streaming,stock,common,0,USD,,0,,,,0,0
TROW,"T. Rowe Price Group, Inc.",rowe-price,streaming,stock,common,4.96,USD,1.24,4.69164,4.8051453,54.18869903,1.63934426,20,19
TROX,Tronox Holdings plc,tronox,streaming,stock,common,0.5,USD,0.125,6.4433,6.443299,-164.09583197,0,13,0
TRS,TriMas Corporation,trimas,streaming,stock,common,0.16,USD,0.04,0.780869,0.7808687,27.08650753,0,4,0
TRSG,Tungray Technologies Inc,tungray-technologies,streaming,stock,common,,USD,0,0,,,,0,0
TRST,TrustCo Bank Corp NY,trustco-bank-ny,streaming,stock,common,1.44,USD,0.36,4.36231,4.362315,56.1863514,0,20,0
TRT,Trio-Tech International,trio-tech,streaming,stock,common,0,USD,0,0,,0,,0,0
TRU,TransUnion,transunion,streaming,stock,common,0.42,USD,0.105,0.465217,0.49767393,28.9755088,0,7,0
TRUE,"TrueCar, Inc.",truecar,streaming,stock,common,0,USD,0,0,,0,,0,0
TRUG,"TruGolf Holdings, Inc.",deep-medicine-acquisition,streaming,stock,common,,USD,,0,,,,0,0
TRUP,"Trupanion, Inc.",trupanion,streaming,stock,common,0,USD,0,0,,0,,0,0
TRV,"The Travelers Companies, Inc.",travelers,streaming,stock,common,4.15,USD,1.05,1.60548,1.6248212,19.32794635,5.59796438,20,19
TRVI,"Trevi Therapeutics, Inc.",trevi-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TRX,TRX Gold Corporation,tanzanian-gold-corporation,streaming,stock,common,0,USD,0,0,,0,,0,0
TSAT,Telesat Corporation,telesat,streaming,stock,common,0,USD,0,0,,0,,0,0
TSBK,"Timberland Bancorp, Inc.",timberland-bancorp,streaming,stock,common,0.95,USD,0.25,3.06059,3.123048,31.36925167,4.3956044,12,11
TSBX,Turnstone Biologics Corp.,turnstone-biologics,streaming,stock,common,0,USD,0,0,,0,,0,0
TSCO,Tractor Supply Company,tractor-supply,streaming,stock,common,0.88,USD,0.22,1.60795,1.66215,43.13514043,6.7961165,15,14
TSE,Trinseo PLC,trinseo,streaming,stock,common,0.04,USD,0.01,0.813008,0.81300807,-0.40584004,-76.47058824,9,0
TSEM,Tower Semiconductor Ltd.,tower-semiconductor,streaming,stock,common,0,USD,0,0,,0,,0,0
TSHA,"Taysha Gene Therapies, Inc.",taysha-gene-therapies,streaming,stock,common,0,USD,0,0,,0,,0,0
TSLA,"Tesla, Inc.",tesla,streaming,stock,common,0,USD,0,0,,0,,0,0
TSLX,"Sixth Street Specialty Lending, Inc.",tpg-specialty-lending,streaming,stock,common,1.84,USD,0.46,7.82646,7.826457,90.80590238,0,11,0
TSN,"Tyson Foods, Inc.",tyson-foods,streaming,stock,common,1.97,USD,0.5,3.22791,3.2605152,65.4935168,2.07253886,20,13
TSQ,"Townsquare Media, Inc.",townsquare-media,streaming,stock,common,0.75,USD,0.1975,9.25059,9.250586,-28.73139826,,1,0
TSSI,"TSS, Inc.",tss,streaming,stock,common,0,USD,0,0,,0,,0,0
TSVT,"2seventy bio, Inc.",2seventy-bio,streaming,stock,common,0,USD,0,0,,0,,0,0
TT,Trane Technologies plc,trane-technologies,streaming,stock,common,3.36,USD,0.84,0.949958,1.0630478,29.8714461,12,20,4
TTAM,Titan America SA,,streaming,stock,common,,USD,,0,,,,0,0
TTAN,"ServiceTitan, Inc.",servicetitan,streaming,stock,common,,USD,,0,,0,,0,0
TTC,Toro Company (The),toro-company-the,streaming,stock,common,1.44,USD,0.36,1.82022,1.8950256,35.77550868,5.88235294,20,15
TTD,"The Trade Desk, Inc.",the-trade-desk,streaming,stock,common,0,USD,0,0,,0,,0,0
TTEC,"TTEC Holdings, Inc.",ttec,streaming,stock,common,,USD,,17.1598,17.159763,0,,9,8
TTEK,"Tetra Tech, Inc.",tetra-tech,streaming,stock,common,0.22,USD,0.058,0.794793,0.7947927,23.5908142,12.24489796,11,10
TTGT,"TechTarget, Inc.",techtarget,streaming,stock,common,,USD,0,0,,0,,0,0
TTI,"Tetra Technologies, Inc.",tetra-technologies,streaming,stock,common,0,USD,0,0,,0,,0,0
TTMI,"TTM Technologies, Inc.",ttm-technologies,streaming,stock,common,0,USD,0,0,,0,,0,0
TTNP,"Titan Pharmaceuticals, Inc.",titan-pharmaceutical,streaming,stock,common,0,USD,0,0,,0,,0,0
TTSH,"Tile Shop Holdings, Inc.",tile-shop,streaming,stock,common,0,USD,0,0,,0,,0,0
TTWO,"Take-Two Interactive Software, Inc.",take-two-interactive-software,streaming,stock,common,0,USD,0,0,,0,,0,0
TUSK,"Mammoth Energy Services, Inc.",mammoth-energy-services,streaming,stock,common,0,USD,0,0,,0,,0,0
TVGN,Tevogen Bio Holdings Inc.,tevogen-bio,streaming,stock,common,0,USD,0,0,,0,,0,0
TVTX,"Travere Therapeutics, Inc.",travere-therapeutics,streaming,stock,common,0,USD,0,0,,0,,0,0
TW,Tradeweb Markets Inc.,tradeweb,streaming,stock,common,0.4,USD,0.1,0.295486,0.35458374,17.1556013,11.11111111,6,2
TWFG,"TWFG, Inc.",twfg,streaming,stock,common,,USD,0,0,,0,,0,0
TWG,Top Wealth Group Holding Limited,top-wealth-limited,streaming,stock,common,,USD,,0,,,,0,0
TWI,"Titan International, Inc. (DE)",titan-international,streaming,stock,common,0,USD,0,0,,0,,0,0
TWIN,"Twin Disc, Incorporated",twin-disc-incorporated,streaming,stock,common,0.12,USD,0.04,1.85615,1.8561485,23.80243975,,1,0
TWLO,Twilio Inc.,twilio,streaming,stock,common,0,USD,0,0,,0,,0,0
TWNP,Twin Hospitality Group Inc.,,streaming,stock,common,,USD,,0,,0,,0,0
TWST,Twist Bioscience Corporation,twist-bioscience,streaming,stock,common,0,USD,0,0,,0,,0,0
TXG,"10x Genomics, Inc.",10x-genomics,streaming,stock,common,0,USD,0,0,,0,,0,0
TXMD,"TherapeuticsMD, Inc.",therapeuticsmd,streaming,stock,common,0,USD,0,0,,0,,0,0
TXN,Texas Instruments Incorporated,texas-instruments,streaming,stock,common,5.26,USD,1.36,2.71442,2.7756517,101.21418538,4.78087649,20,19
TXNM,"TXNM Energy, Inc.",pnm-resources,streaming,stock,common,1.57,USD,0.4075,3.00478,3.1196172,58.84337169,5.36912752,20,13
TXO,"TXO Partners, L.P.",txo_energy_partners,streaming,stock,common,1.5,USD,0.57,12.1989,11.891337,-39.45712439,,1,0
TXRH,"Texas Roadhouse, Inc.",texas-roadhouse,streaming,stock,common,2.44,USD,0.61,1.32544,1.4775382,37.71951521,10.90909091,14,4
TXT,Textron Inc.,textron,streaming,stock,common,0.08,USD,0.02,0.107052,0.10705205,1.85116623,0,20,0
TYGO,"Tigo Energy, Inc.",tigo-energy,streaming,stock,common,0,USD,0,0,,0,,0,0
TYL,"Tyler Technologies, Inc.",tyler-technologies,streaming,stock,common,0,USD,0,0,,0,,0,0
TYRA,"Tyra Biosciences, Inc.",tyra-biosciences,streaming,stock,common,0,USD,0,0,,0,,0,0
TZOO,Travelzoo,travelzoo,streaming,stock,common,0,USD,0,0,,0,,0,0
TZUP,Thumzup Media Corporation,thumzup-media,streaming,stock,common,0,USD,0,0,,,,0,0
U,Unity Software Inc.,unity,streaming,stock,common,0,USD,0,0,,0,,0,0
UA,"Under Armour, Inc.",under-armour,streaming,stock,common,0,USD,0,0,,0,,0,0
UAL,"United Airlines Holdings, Inc.",united-airlines,streaming,stock,common,0,USD,0,0,,0,,0,0
UAMY,United States Antimony Corporation,united-states-antimony,streaming,stock,common,0,USD,0,0,,0,,0,0
UAN,"CVR Partners, LP",cvr-partners,streaming,stock,common,6.69,USD,1.19,8.60008,8.6900625,116.11357956,-74.86851991,4,0
UAVS,"AgEagle Aerial Systems, Inc.",ageagle-aerial-systems,streaming,stock,common,0,USD,0,0,,0,,0,0
UBCP,"United Bancorp, Inc.",united-bancorp,streaming,stock,common,0.705,USD,0.18,5.02495,5.0962224,55.18159048,6.01503759,20,11
UBER,"Uber Technologies, Inc.",uber,streaming,stock,common,0,USD,0,0,,0,,0,0
UBFO,United Security Bancshares,united-security-bancshares,streaming,stock,common,0.48,USD,0.12,4.9332,4.933196,55.83992555,2.12765957,8,2
UBSI,"United Bankshares, Inc.",united-bankshares,streaming,stock,common,1.48,USD,0.37,4.09519,4.0951858,53.93389454,2.06896552,20,19
UBX,"Unity Biotechnology, Inc.",unity-biotechnology,streaming,stock,common,0,USD,0,0,,0,,0,0
UBXG,U-BX Technology Ltd.,u-bx-technology-ltd,streaming,stock,common,0,USD,0,0,,0,,0,0
UCAR,U Power Limited,u-power-limited,streaming,stock,common,0,USD,0,0,,0,,0,0
UCB,"United Community Banks, Inc.",united-community-banks-georgia,streaming,stock,common,0.94,USD,0.24,2.91654,2.9785914,46.07617274,2.17391304,11,10
UCTT,"Ultra Clean Holdings, Inc.",ultra-clean,streaming,stock,common,0,USD,0,0,,0,,0,0
UDMY,"Udemy, Inc.",udemy,streaming,stock,common,0,USD,0,0,,0,,0,0
UEC,Uranium Energy Corp.,uranium-energy,streaming,stock,common,0,USD,0,0,,0,,0,0
UEIC,Universal Electronics Inc.,universal-electronics,streaming,stock,common,0,USD,0,0,,0,,0,0
UFCS,"United Fire Group, Inc",united-fire,streaming,stock,common,0.64,USD,0.16,2.28001,2.2800143,26.81526794,0,20,0
UFG,Uni-Fuels Holdings Limited,uni-fuels-limited,streaming,stock,common,,USD,,0,,,,0,0
UFI,"Unifi, Inc. New",unifi-new,streaming,stock,common,0,USD,0,0,,0,,0,0
UFPI,"UFP Industries, Inc.",universal-forest-products,streaming,stock,common,1.32,USD,0.33,1.23364,1.3084111,19.64227255,20,20,12
UFPT,"UFP Technologies, Inc.",ufp-technologies,streaming,stock,common,0,USD,0,0,,0,,0,0
UG,"United-Guardian, Inc.",united-guardian,streaming,stock,common,0.1,USD,0.35,6.75024,6.750241,79.10349374,-85.29411765,20,0
UGI,UGI Corporation,ugi,streaming,stock,common,1.5,USD,0.375,4.3911,4.3911004,58.94372839,2.04081633,20,19
